AnnualSpending,FrequencyOfPurchases,TimeSinceLastPurchase,AverageOrderValue,PreferredCategory,LoyaltyScore,DiscountSensitivity,PreferredPaymentMethod,CustomerRegion,AgeGroup,Cluster,DBSCAN_Cluster,Hierarchical_Cluster,KMeans_Cluster
2.037358232235788,-0.5431934002438649,-1.4140476217680593,1.712463206219122,8,1.2114053954991992,-2.037550053858819,2,3,0,0,0,0,1
1.6949227322262872,-0.5431934002438649,-1.0168840209940098,1.4442006254400936,2,0.9559477107679666,-1.6948178457788667,4,2,0,0,0,0,1
2.0557754410852422,-0.7887267367008847,-1.2170544757841308,2.3378259670848895,0,1.0855187960523176,-2.055653555846235,0,3,3,0,0,0,1
1.5433065643147585,-0.2976600637868451,-1.385451842512328,0.9850511828309274,7,0.9823531926031661,-1.5434067382477474,2,0,2,0,0,0,1
1.0252559700425041,-0.2976600637868451,-1.0232386386063945,0.64682939392342,2,0.5960962606417594,-1.0253997154714458,0,1,2,0,0,0,1
1.6488797101026513,-1.5253267460719442,-1.3028418135513256,9.90788424636576,6,0.3633595719082567,-1.6487362043563523,3,2,0,1,3,1,1
1.8285519999063393,-0.05212672732982529,-1.2202317845903232,0.9015431973595307,7,1.3348356710544342,-1.8285368945495564,0,4,3,0,0,0,1
1.7034879228127044,-0.2976600637868451,-0.9835222785289897,1.089620774787997,8,1.1020989823209315,-1.7034581535455882,1,2,2,0,0,0,1
1.3778959315640529,0.6844732820412341,-0.5386990456620541,0.23951526178852117,1,1.4171225214245906,-1.3780065609990795,3,0,1,0,0,0,1
1.135554314273526,-0.5431934002438649,-0.8135362573976963,1.005968311833086,6,0.5383726491880675,-1.1356665003038913,1,0,1,0,0,0,1
1.6156148048443024,0.43893994558421434,-1.1995792773500726,0.44923235563671876,2,1.455195541745111,-1.6158207461974132,0,4,1,0,0,0,1
2.1363169198387637,0.1934066091271945,-1.1026713587612045,0.8499486826911208,2,1.7038983357743156,-2.1362964283356356,4,0,2,0,0,0,1
2.2685610035866586,-0.5431934002438649,-1.0788415427147615,1.893605864438891,7,1.3839621488873632,-2.2683697041983786,4,1,2,0,0,0,1
2.2432998386226983,-0.05212672732982529,-1.3203170119853838,1.1336382480987561,9,1.644332481401889,-2.2432716673521873,1,3,2,0,0,0,1
1.504291916284762,0.6844732820412341,-1.3139623943729988,0.28902287947283245,5,1.5116909912529795,-1.5043196316840073,2,0,4,0,0,0,1
1.3796991295822458,0.1934066091271945,-1.3250829751946722,0.4794763088524264,0,1.13955792166854,-1.3796523339070264,3,3,0,0,0,0,1
1.9884055042191593,-1.2797934096149244,-0.9692243889011238,5.260525193315148,6,0.7563713945716912,-1.988588309847397,4,1,2,0,2,0,1
2.039476989907165,0.1934066091271945,-0.8230681838162736,0.8025279619909084,2,1.6320508619436562,-2.0396072699937524,0,2,0,0,0,0,1
1.9528251287783576,0.6844732820412341,-0.9040895583741797,0.4647235524802208,1,1.8463651214898107,-1.952792749099551,3,2,4,0,0,0,1
1.06236906379877,-0.5431934002438649,-0.5339330824527654,0.9486428569852665,7,0.48433352357184506,-1.062429605900252,4,0,3,0,0,0,1
1.4854894787677848,-0.2976600637868451,-1.3457354824349228,0.9472944004724644,7,0.9393675244993532,-1.4853932432426178,2,1,0,0,0,0,1
1.7942789430287278,-1.0342600731579046,-0.5259898104372844,3.0146066590281047,6,0.7508446658154869,-1.7943871067096573,4,1,2,0,1,0,1
1.9849343480341375,-0.2976600637868451,-1.0216499842032984,1.2733640277110274,4,1.312114675056704,-1.9848853208045165,4,1,4,0,0,0,1
2.088241201767347,-1.0342600731579046,-1.2583594902646318,3.398435173565031,6,0.9706856541178455,-2.0881575707781876,0,0,2,0,1,0,1
1.8584359088805762,-1.5253267460719442,-0.5672948249177856,10.728741095480407,5,0.5199502200007188,-1.858572250119588,4,2,1,1,4,1,1
1.9272361096292718,-0.5431934002438649,-1.0200613298002021,1.6261940955072256,4,1.129732626101954,-1.927283269026373,4,3,2,0,0,0,1
1.8365311511368438,-0.2976600637868451,-1.1360331012262246,1.1764838484876754,4,1.2015800999326132,-1.8363543158623046,1,3,2,0,0,0,1
2.0581114021542657,-0.2976600637868451,-1.2631254534739205,1.3211379155931642,0,1.366767881645838,-2.0581222152081557,0,3,0,0,0,0,1
1.9206257496216683,-0.2976600637868451,-1.2106998581717459,1.2313852922231954,6,1.2642163591695983,-1.9207001773945855,0,0,4,0,0,0,1
1.829474089802006,-0.2976600637868451,-0.5323444280496693,1.1718766220689343,3,1.196053371176409,-1.8293597810035298,0,4,2,0,0,0,1
1.706245996145077,-0.05212672732982529,-1.1773381157067258,0.8331090293348166,1,1.2439516870635146,-1.7063382561344955,0,4,4,0,0,0,1
1.8352115380417116,0.43893994558421434,-0.5339330824527654,0.5448122375084401,0,1.6191551615125124,-1.8351199861813443,4,2,1,0,0,0,1
1.9839630800107015,-0.05212672732982529,-1.1519196452571865,0.988502589381552,1,1.4508969749347298,-1.9840624343505429,2,2,0,0,0,0,1
1.9038846952936708,-1.0342600731579046,-1.2456502550398625,3.1577196329761055,6,0.8331315161856433,-1.9038310050881293,4,1,2,0,1,0,1
1.9456902020745526,-0.2976600637868451,-1.2917212327296521,1.2477433539677847,6,1.2826387883569466,-1.9457982142407764,4,1,2,0,0,0,1
2.3004735103313627,-1.2797934096149244,-1.0740755795054728,5.871713107742769,1,0.9891080833051938,-2.300462275903344,3,4,0,0,2,0,1
1.9030322744123431,-0.7887267367008847,-1.2408842918305738,2.188243612486183,9,0.9719138160636686,-1.9030081186341559,0,1,1,0,0,0,1
1.5658547358968005,0.930006618498254,-0.8024156765760231,0.21949710379489726,6,1.6971434450722878,-1.566036115732018,2,0,4,0,0,0,1
2.1311368237137724,-0.7887267367008847,-1.2377069830243814,2.411621855053365,4,1.1420142455601865,-2.130947666384808,2,4,2,0,0,0,1
1.3013255866278706,-0.05212672732982529,-0.6705573611190385,0.606520176022867,2,0.9412097674180877,-1.301478120779546,0,1,0,0,0,0,1
1.4063659693649333,-0.7887267367008847,-0.6721460155221347,1.7018681907613902,5,0.6010089084250522,-1.406396143661164,0,4,4,0,0,0,1
1.929100780307176,-0.7887267367008847,-1.194813314140784,2.2137840209608064,3,0.9915644071968402,-1.9289290419343204,1,3,0,0,0,0,1
1.9956961616608992,-0.05212672732982529,-0.7484014268707523,0.9950682883546013,6,1.4594941085554924,-1.9955828447061716,4,3,4,0,0,0,1
1.3460080138832329,-0.2976600637868451,-0.6483161994756916,0.8562414797508646,5,0.8349737591043782,-1.3459139892941139,2,3,3,0,0,0,1
1.6640306716327877,-0.2976600637868451,-0.9040895583741797,1.0638556235612397,9,1.0726230956211737,-1.6639596037548614,1,1,3,0,0,0,1
1.5816818966837596,-0.7887267367008847,-1.1169692483890703,1.8735556003378198,9,0.7318081556552266,-1.5816709583575141,1,0,4,0,0,0,1
1.6257250082781263,-0.5431934002438649,-1.0454798002497414,1.3899894630146983,8,0.9043649090433911,-1.625695383645095,2,3,0,0,0,0,1
2.1532628830324647,-0.5431934002438649,-0.7166283388088283,1.803275331134864,9,1.297990812679737,-2.153165600642092,4,0,3,0,0,0,1
2.065811877327413,0.1934066091271945,-1.1868700421253031,0.8154185641311489,2,1.6517014530768281,-2.0659396365209037,4,0,3,0,0,0,1
1.7981763096544134,-0.7887267367008847,-1.147153682047898,2.0855682808685256,0,0.8933114515309819,-1.7980900957525376,2,3,2,0,0,0,1
1.6038571341302208,-1.0342600731579046,-1.3139623943729988,2.765960909899604,2,0.6089919610729033,-1.6038888926147978,2,3,3,0,1,0,1
1.3074318708258426,-0.5431934002438649,-1.0867848147302424,1.140621326468625,2,0.6667155725265952,-1.3072383259573603,3,1,4,0,0,0,1
2.329046002565095,-0.5431934002438649,-1.3838631881092316,1.9409784259779321,5,1.429404140882823,-2.3288518585654288,4,4,0,0,0,0,1
2.023621141879008,-0.5431934002438649,-1.1598629172726678,1.7017076602241517,5,1.2015800999326132,-2.0235609841412696,0,1,2,0,0,0,1
1.54458519563675,-1.0342600731579046,-1.1106146307766855,2.688569137896989,6,0.564778131023267,-1.5446410679287077,2,1,1,0,1,0,1
2.0706436283807075,-0.05212672732982529,-1.2234090933965156,1.0370149177349854,1,1.5153754770904493,-2.070465512017758,4,2,4,0,0,0,1
1.7793287921869814,0.1934066091271945,-1.369565298481366,0.6751469806922672,5,1.4380012745035857,-1.779163707311148,1,0,2,0,0,0,1
1.6993323710162322,0.1934066091271945,-0.9692243889011238,0.6359775296061067,5,1.377821339158247,-1.6993437212757208,2,2,2,0,0,0,1
1.965750780026951,-0.5431934002438649,-0.6419615818633069,1.6563738365080378,8,1.1579803508558884,-1.9659589323631264,2,3,0,0,0,0,1
1.531737409757124,-0.5431934002438649,-1.147153682047898,1.316354105583461,7,0.8343596781314667,-1.5318863278921189,4,4,1,0,0,0,1
1.6784398630690764,-0.5431934002438649,-1.2408842918305738,1.431277917192405,5,0.9436660913097341,-1.6783601166993973,2,3,1,0,0,0,1
1.850026449032094,-0.2976600637868451,-1.194813314140784,1.1852969749820617,9,1.2114053954991992,-1.8499319423528668,4,2,2,0,0,0,1
1.6210121043669397,0.1934066091271945,-0.6451388906694994,0.5976267842598616,9,1.3194836467316438,-1.621169508148241,1,0,3,0,0,0,1
2.0520133143109214,-0.05212672732982529,-0.9628697712887391,1.0265964858682155,5,1.5018656956863938,-2.0519505668033546,0,3,0,0,0,0,1
2.494608267876422,-0.7887267367008847,-1.3425581736287306,2.7675662152719878,0,1.4134380355871212,-2.4946634790410838,3,2,2,0,0,0,1
1.5270163094913094,0.43893994558421434,-0.7897064413512535,0.41067292059206395,3,1.388874796670656,-1.526949009168278,4,1,3,0,0,0,1
1.1910723223473036,-0.5431934002438649,-1.3187283575822875,1.0494720874246823,7,0.5801301553460574,-1.1912113359471006,1,3,1,0,0,0,1
1.0669139424400793,-0.5431934002438649,-1.4092816585587709,0.9522066349119582,9,0.487403928436403,-1.066955481397106,2,1,3,0,0,0,1
1.7497317556247296,-1.2797934096149244,-1.2234090933965156,4.793060268877035,3,0.5782879124273225,-1.749539794968103,4,4,0,0,2,0,1
1.5606295598213547,-0.7887267367008847,-1.306019122357518,1.8529434793564137,6,0.7164561313324362,-1.5606873537811905,4,4,3,0,0,0,1
1.8818938758263428,-0.2976600637868451,-0.8897916687463139,1.2061017326081531,0,1.235354553442752,-1.8820245140578322,4,3,0,0,0,0,1
1.8541369208781113,-0.05212672732982529,-1.0041747857692402,0.9158625212811926,8,1.3538721812146943,-1.8540463746227338,4,4,3,0,0,0,1
1.213903268164017,0.1934066091271945,-0.7769972061264838,0.3982960161709861,9,1.0155135651403933,-1.2138407134313711,2,1,3,0,0,0,1
1.1358329903308833,-0.2976600637868451,-0.978756315319701,0.7190199765195118,5,0.6783831110119162,-1.1356665003038913,4,4,4,0,0,0,1
1.9143801273950176,0.43893994558421434,-1.067720961893088,0.5792620907997929,8,1.6781069349120277,-1.9145285289897842,3,3,1,0,0,0,1
1.8551819560932006,-0.7887267367008847,-0.9644584256918353,2.1413847486663045,8,0.9362971196347949,-1.855280704303694,0,1,1,0,0,0,1
1.6481707254273166,-0.2976600637868451,-1.0518344178621262,1.0535014039093653,1,1.060955557135853,-1.6483247611293654,2,2,3,0,0,0,1
1.1940148136588096,-1.0342600731579046,-1.4315228202021175,2.2308323640155208,2,0.30317963656291824,-1.1940914385360077,2,4,2,0,1,0,1
1.9790944453615802,-0.2976600637868451,-0.818302220606985,1.2695594539784785,4,1.307816108246323,-1.9791251156267022,3,2,4,0,0,0,1
2.274351728131447,-1.0342600731579046,-0.5498196264837275,3.641430247782741,5,1.1094679539958707,-2.2745413526031792,1,4,2,0,1,0,1
1.907757472855472,-0.05212672732982529,-1.064543653086896,0.9458656786910428,5,1.3937874444539493,-1.9079454373579965,4,4,2,0,0,0,1
1.4926489945354744,0.1934066091271945,-1.0629549986837996,0.5347790789310424,6,1.2236870149574315,-1.492799221328379,4,3,3,0,0,0,1
1.821662963841379,-0.7887267367008847,-1.4235795481866367,2.1085562538010594,3,0.9111197997454188,-1.821542359690782,4,4,0,0,0,0,1
1.301358372046383,-0.5431934002438649,-0.618131765816864,1.1358696225663691,3,0.6624170057162138,-1.301478120779546,4,3,1,0,0,0,1
2.1954413239489274,-0.2976600637868451,-0.5815927145456513,1.41079422064079,4,1.469319404122078,-2.1955442530217257,3,3,0,0,0,0,1
1.8354164469074152,-0.05212672732982529,-0.6912098683592891,0.9053798771995276,7,1.3403623998106384,-1.835531429408331,2,4,0,0,0,0,1
1.1530699241138835,-0.05212672732982529,-1.364799335272077,0.5235579943780808,3,0.8306751922939969,-1.152947115837334,0,2,4,0,0,0,1
1.6943284965157464,-0.2976600637868451,-0.6085998393982868,1.0836490388027298,9,1.0953440916189037,-1.6944064025518801,1,4,2,0,0,0,1
1.9761109722769334,-0.5431934002438649,-1.444232055426887,1.6644806286385756,1,1.1659634035037396,-1.9762450130377947,4,3,1,0,0,0,1
1.682390505999845,0.1934066091271945,-1.042302491443549,0.6276781008308832,5,1.365539719700015,-1.6824745489692647,1,4,2,0,0,0,1
1.7034674319261338,-0.05212672732982529,-0.9898768961413744,0.8315518831236044,6,1.2414953631718681,-1.7034581535455882,3,0,0,0,0,0,1
1.353626525510099,-0.5431934002438649,-0.6721460155221347,1.1768209626158757,8,0.7011041070096458,-1.3537314106068619,4,4,1,0,0,0,1
2.014191235879321,-0.2976600637868451,-0.7499900812738485,1.2924671616423928,7,1.3336075091086108,-2.0140977899205748,4,0,3,0,0,0,1
1.5660514484078765,0.1934066091271945,-0.707096412390251,0.5707218662187119,8,1.2783402215465653,-1.566036115732018,3,0,2,0,0,0,1
1.0098550196962093,-0.7887267367008847,-0.6387842730571146,1.3135769272892373,0,0.30502187948165294,-1.0097648728459496,1,3,3,0,0,0,1
1.6682968742167401,-0.5431934002438649,-1.0121180577847213,1.4233316555991065,6,0.9362971196347949,-1.6684854792517156,2,3,0,0,0,0,1
2.167110624176725,-0.7887267367008847,-0.7229829564212131,2.4468583079771857,5,1.1690338083682974,-2.1671546703596407,2,4,1,0,0,0,1
1.66251434602658,-0.05212672732982529,-1.4013383865432898,0.8086281224059662,0,1.2107913145262874,-1.6623138308469145,3,0,1,0,0,0,1
2.4462620701022764,0.43893994558421434,-1.042302491443549,0.8107631785512365,2,2.0748032434129318,-2.4461131782566485,4,4,1,0,0,0,1
1.9634476043764406,-1.0342600731579046,-1.4378774378145025,3.2354806252143686,5,0.8773453462352796,-1.963490273001206,0,4,3,0,1,0,1
1.9301745027634638,0.43893994558421434,-0.594301949770421,0.5861327977935948,8,1.6897744733973485,-1.9301633716152806,0,0,4,0,0,0,1
1.757870735770483,-1.2797934096149244,-0.5529969352899198,4.809000951224803,2,0.5844287221564387,-1.7577686595078377,4,3,0,0,2,0,1
1.7800418750396303,0.1934066091271945,-1.387040496915424,0.6755001478741917,8,1.4380012745035857,-1.7799865937651214,0,0,2,0,0,0,1
1.7080696850498407,0.6844732820412341,-0.9581038080794504,0.36883866258774645,1,1.6639830725350606,-1.7079840290424424,3,2,0,0,0,0,1
1.6937424571598334,0.43893994558421434,-1.1566856084664752,0.48323272342380397,3,1.5135332341717143,-1.6935835160979065,0,0,4,0,0,0,1
2.001031988523825,-0.7887267367008847,-1.139210410032417,2.284224820701,3,1.0449894518401512,-2.0009316066569993,1,0,4,0,0,0,1
1.4600602885339478,-0.7887267367008847,-1.0375365282342603,1.754457994760678,6,0.6415382526372191,-1.45988376316944,4,4,1,0,0,0,1
1.408402763490029,-0.2976600637868451,-1.347324136838019,0.8969680770482373,6,0.8816439130456609,-1.4084533597960978,4,3,1,0,0,0,1
1.3909527244866964,0.43893994558421434,-1.2948985415358445,0.3514532054048318,2,1.2875514361402394,-1.390761301035668,2,0,0,0,0,0,1
2.5597405999290204,-0.05212672732982529,-0.9167987935989493,1.3107034306726706,1,1.8807536559728613,-2.559671508904988,2,4,4,0,0,0,1
2.000839374190064,-0.2976600637868451,-1.448998018636176,1.2837503534703496,4,1.323782213542025,-2.0009316066569993,2,1,1,0,0,0,1
1.9175357239268556,1.912139964326333,-0.8945576319556026,0.06166347958213863,8,2.517555624882208,-1.9174086315786916,1,2,3,0,-1,0,1
1.4151811487675094,-0.2976600637868451,-1.16304022607886,0.9013987198760162,3,0.8871706418018657,-1.4150364514278857,2,4,3,0,0,0,1
2.0351411183088737,-1.0342600731579046,-0.6737346699252309,3.3291020345317826,3,0.9307703908785905,-2.0350813944968986,3,1,1,0,1,0,1
1.7622352946099735,0.43893994558421434,-0.8945576319556026,0.5130432441889681,0,1.564501954923379,-1.7622945350046917,1,1,4,0,0,0,1
1.8842216405407377,-0.5431934002438649,-0.7912950957543496,1.5924987357408933,6,1.0971863345376383,-1.884081730192766,2,0,2,0,0,0,1
1.4450158796139774,-0.5431934002438649,-1.3568560632565962,1.2484175822241859,0,0.7698811759757467,-1.4450718069979174,0,4,2,0,0,0,1
1.8643413823901585,-0.5431934002438649,-1.2122885125748422,1.576927273628772,6,1.0824483911877598,-1.8643324552974023,3,1,3,0,0,0,1
1.6489042991665361,-0.05212672732982529,-0.5164578840187072,0.8010189749408677,5,1.2009660189597018,-1.6487362043563523,4,2,1,0,0,0,1
1.5228443649855807,-0.7887267367008847,-1.0534230722652225,1.815941190522971,6,0.6882084065785018,-1.5228345768984106,1,2,1,0,0,0,1
2.07599584795289,-0.05212672732982529,-1.1249125204045511,1.0400168387813429,6,1.5196740439008305,-2.075814273968585,1,4,0,0,0,0,1
1.2380661216078048,-0.7887267367008847,-0.6340183098478259,1.5370675412324866,5,0.4757363899510824,-1.2381158638235885,0,4,0,0,0,0,1
2.013539625686383,-0.05212672732982529,-1.4347001290083101,1.0050532877708271,9,1.473003889959548,-2.013686346693588,1,4,0,0,0,0,1
2.0576933880682295,-0.7887267367008847,-0.9565151536763542,2.339704174370578,3,1.0873610389710526,-2.057710771981169,3,4,3,0,0,0,1
1.4807847712112263,-0.05212672732982529,-1.266302762280113,0.7069320270654631,2,1.075693500485732,-1.4808673677457636,1,3,1,0,0,0,1
1.5026608417137601,-0.5431934002438649,-1.115380593985974,1.2935748223493373,4,0.81286684407956,-1.5026738587760604,1,3,2,0,0,0,1
1.7229706577638182,0.1934066091271945,-1.2758346886986902,0.6475517813409926,6,1.3956296873726843,-1.722795985213965,2,3,1,0,0,0,1
1.9092533075751095,-0.2976600637868451,-1.4299341657990212,1.2239527283490592,5,1.2556192255488356,-1.9091797670389568,3,0,3,0,0,0,1
1.7488506475022036,0.930006618498254,-1.0693096162961844,0.2846725019136727,2,1.8334694210586666,-1.7487169085141294,1,3,2,0,0,0,1
1.965144249784468,0.1934066091271945,-0.7134510300026359,0.7661356891989713,2,1.5761694934086994,-1.965136045909153,4,2,2,0,0,0,1
2.4554788708816315,-1.0342600731579046,-0.5593515529023046,3.877939888296021,6,1.2445657680364266,-2.455576372477344,2,4,0,0,1,0,1
1.6179630604452677,-0.2976600637868451,-0.8723164703122557,1.0337882539364942,3,1.0382345611381234,-1.617877962332347,1,1,2,0,0,0,1
1.1726100335473946,-0.05212672732982529,-1.0963167411488197,0.5344901239640134,2,0.8454131356438758,-1.1726963907326975,3,1,4,0,0,0,1
2.109859087099094,-0.5431934002438649,-0.7325148828397903,1.769274963347779,0,1.2654445211154213,-2.1099640618084843,2,2,1,0,0,0,1
2.4260949395397113,-0.2976600637868451,-0.985110932932086,1.561371864570375,6,1.641262076537331,-2.4259524601342988,2,0,4,0,0,0,1
1.9500957426871834,-0.05212672732982529,-1.115380593985974,0.9695599859874252,0,1.4257196550453533,-1.9499126465106436,4,0,2,0,0,0,1
1.4040300082959105,0.43893994558421434,-1.2964871959389406,0.3571359864230698,3,1.2973767317068257,-1.4039274842992437,0,3,3,0,0,0,1
1.7595345957599977,0.1934066091271945,-0.707096412390251,0.66545093624307,4,1.4232633311537068,-1.7594144324157845,1,3,2,0,0,0,1
1.392678057135922,-0.5431934002438649,-0.9898768961413744,1.207418083013508,7,0.7305799937094032,-1.392818517170602,3,3,0,0,0,0,1
2.0423375176723897,-0.05212672732982529,-0.5482309720806312,1.021170553709559,9,1.4944967240114546,-2.0424873725826593,2,3,1,0,0,0,1
1.3068253405833594,-0.5431934002438649,-0.7023304491809625,1.1401557879106337,7,0.6667155725265952,-1.3068268827303737,1,0,4,0,0,0,1
1.6945293072041359,-0.2976600637868451,-1.066132307489992,1.0837774632325208,4,1.0953440916189037,-1.6944064025518801,0,2,3,0,0,0,1
1.4347950253926738,0.930006618498254,-0.7595220076924256,0.1728308766197052,6,1.5995045703793411,-1.4347857263232489,1,4,2,0,0,0,1
1.8520058686747922,-0.7887267367008847,-1.034359219428068,2.138286509297604,8,0.9338407957431485,-1.8519891584878003,3,0,2,0,0,0,1
1.6701082685895614,-0.7887267367008847,-1.3902178057216164,1.9601457721241924,0,0.7981289007296811,-1.6701312521596625,1,4,2,0,0,0,1
1.8704271757015605,-0.05212672732982529,-0.9739903521104125,0.9249806557963318,7,1.3661538006729264,-1.8705041037022037,2,1,2,0,0,0,1
1.8134748055678565,-0.5431934002438649,-0.6419615818633069,1.5370675412324866,4,1.0443753708672392,-1.8133134951510472,1,2,2,0,0,0,1
1.4413152254993675,-0.05212672732982529,-0.6514935082818841,0.6848430251414643,9,1.0462176137859742,-1.4413688179550368,4,4,3,0,0,0,1
2.036444338694749,-0.05212672732982529,-0.9183874480020454,1.0178796776961723,0,1.4901981572010732,-2.0363157241778587,1,1,4,0,0,0,1
1.7872423725804605,0.43893994558421434,-1.1042600131643008,0.523927214613729,5,1.5835384650836386,-1.7873925718508825,4,4,1,0,0,0,1
1.4406226335332886,0.1934066091271945,-1.4569412906516568,0.5093028826713142,8,1.184999913664,-1.4405459315010634,0,4,1,0,0,0,1
2.631761968046579,-0.7887267367008847,-1.169394843691245,2.901882115779326,7,1.5153754770904493,-2.6316740736276674,4,4,4,0,0,0,1
1.9809550178621702,-0.2976600637868451,-0.5228125016310919,1.2707634330077662,0,1.309044270192146,-1.9807708885346489,4,0,3,0,0,0,1
1.7487031131188968,-0.7887267367008847,-0.7738198973202913,2.0371201647299877,8,0.8564665931562848,-1.7487169085141294,0,2,3,0,0,0,1
2.3272059209510756,0.1934066091271945,-0.7817631693357725,0.9434095614712958,3,1.8463651214898107,-2.3272060856574814,2,0,4,0,0,0,1
2.484555438924995,-0.7887267367008847,-0.7404581548552712,2.757725693339276,2,1.4060690639121813,-2.4843773983664152,1,3,0,0,0,0,1
1.7516210153665184,-0.5431934002438649,-0.8754937791184481,1.4886194250939484,3,0.998319297898868,-1.7515970111030366,4,2,1,0,0,0,1
1.9333628847138142,-0.05212672732982529,-0.9072668671803722,0.9602010556664288,2,1.4134380355871212,-1.9334549174311744,0,1,2,0,0,0,1
1.4408193460443643,-0.05212672732982529,-1.034359219428068,0.6845701232281591,1,1.0456035328130626,-1.44095737472805,0,1,3,0,0,0,1
1.750940717932382,0.43893994558421434,-1.043891145846645,0.5081310097494741,0,1.555904821302616,-1.750774124649063,1,4,1,0,0,0,1
1.7318063280529645,0.1934066091271945,-0.6356069642509221,0.6518861058464284,3,1.402384578074712,-1.731847736207673,0,1,3,0,0,0,1
1.873398354254265,-0.5431934002438649,-1.0915507779395313,1.5840227233747077,9,1.0892032818897874,-1.8733842062911106,3,0,2,0,0,0,1
1.9279614870138628,-0.5431934002438649,-0.66579139790975,1.626772005441284,6,1.129732626101954,-1.9281061554803467,1,4,3,0,0,0,1
2.0117159367816195,-0.5431934002438649,-0.667380052312846,1.692380836010603,7,1.1923688853389391,-2.011629130558654,0,3,4,0,0,0,1
1.892881089205379,-0.05212672732982529,-0.7309262284366941,0.9375341438083716,4,1.3827339869415403,-1.8927220379594873,4,1,3,0,0,0,1
1.3586631854290974,0.1934066091271945,-1.4299341657990212,0.4691702483617234,1,1.1235918163728382,-1.3586687293307025,1,1,2,0,0,0,1
1.4590890205105118,0.43893994558421434,-1.3250829751946722,0.38110319563275735,7,1.338520156891904,-1.4590608767154665,2,2,1,0,0,0,1
1.6036932070376575,-0.7887267367008847,-1.1662175348850525,1.8951148514889316,0,0.7483883419238401,-1.6038888926147978,3,2,0,0,0,0,1
1.7011273726797969,-0.5431934002438649,-0.657848125894269,1.4490647007184159,6,0.9608603585512594,-1.7009894941836678,2,3,0,0,0,0,1
2.192793901404035,-1.2797934096149244,-0.6340183098478259,5.66082414097273,7,0.9086634758537724,-2.192664150432819,4,4,4,0,2,0,1
1.3762935442342494,-0.2976600637868451,-1.426756856992829,0.876018841938631,1,0.8576947551021079,-1.3763607880911322,0,0,4,0,0,0,1
1.6734032031500778,-0.2976600637868451,-1.1566856084664752,1.0699718370300213,9,1.0793779863232014,-1.6734227979755565,3,0,4,0,0,0,1
2.1567340392174867,-0.2976600637868451,-0.6562594714911728,1.3855267140794716,4,1.4404575983952321,-2.156868589684972,1,1,1,0,0,0,1
1.6946235652823596,-1.2797934096149244,-1.2281750566058043,4.685135588691683,0,0.5371444872422441,-1.6948178457788667,0,4,2,0,2,0,1
1.9750454461752738,0.1934066091271945,-0.5355217368558616,0.7709837114235699,2,1.5835384650836386,-1.9750106833568348,3,2,1,0,0,0,1
1.7537602639244656,-0.7887267367008847,-0.9994088225599517,2.042064505276929,3,0.8601510789937543,-1.75365422723797,1,2,3,0,0,0,1
1.8999381505402166,-0.05212672732982529,-0.5736494425301704,0.9414831950244354,8,1.3882607156977447,-1.9001280160452487,1,0,0,0,0,0,1
1.7209584527026072,-0.5431934002438649,-1.058189035474511,1.4645880036693655,2,0.9755983019011384,-1.721150212306018,3,0,0,0,0,0,1
2.0512674460397595,-0.7887267367008847,-1.1582742628695715,2.3334113773108345,5,1.0824483911877598,-2.0511276803493814,4,0,0,0,0,0,1
1.235357226403201,0.6844732820412341,-1.121735211598359,0.1836666878832947,6,1.3108865131108811,-1.2352357612346814,3,4,3,0,0,0,1
1.6712270709963042,-0.5431934002438649,-0.6228977290261526,1.4256272422816147,7,0.9381393625535298,-1.6713655818406228,2,2,1,0,0,0,1
1.914617821679234,0.43893994558421434,-1.1519196452571865,0.5793744621758599,1,1.6781069349120277,-1.9145285289897842,3,3,1,0,0,0,1
2.0020770237389143,-0.05212672732982529,-0.8278341470255622,0.9986481193350164,3,1.4644067563387853,-2.00216593633796,3,0,0,0,0,0,1
2.3558849657949743,-1.0342600731579046,-1.0184726753971058,3.747894100079223,7,1.1702619703141208,-2.3560071115465533,3,4,0,0,1,0,1
1.6610062167750002,0.6844732820412341,-0.5688834793208818,0.3504097569127823,6,1.6283663761061868,-1.6610795011659543,3,2,3,0,0,0,1
2.350913876713001,-0.5431934002438649,-1.3139623943729988,1.958123087354989,5,1.445370246178525,-2.3510697928227122,0,0,4,0,0,0,1
1.5621581799595048,-0.05212672732982529,-1.058189035474511,0.7524745404799867,8,1.1358734358310703,-1.5623331266891374,3,0,3,0,0,0,1
2.2952811196744296,0.43893994558421434,-1.347324136838019,0.7450419766058505,0,1.9624264253701063,-2.295113513952516,1,4,4,0,0,0,1
2.1067403741630826,0.6844732820412341,-0.9152101391958529,0.5250027692132262,9,1.9611982634242828,-2.1066725159925905,0,4,4,0,0,0,1
1.4683140176444955,-0.2976600637868451,-1.082018851520954,0.9360893689732266,6,0.9264718240682092,-1.4681126277091747,1,0,3,0,0,0,1
1.918478304709093,0.1934066091271945,-1.4076930041556748,0.7432761406962285,9,1.5417809589256488,-1.9186429612596518,4,4,2,0,0,0,1
1.786332577216736,-0.05212672732982529,-0.6562594714911728,0.8779131022780436,5,1.303517541435942,-1.7861582421699227,2,4,1,0,0,0,1
2.0359689501263167,-0.2976600637868451,-1.1090259763735892,1.3066741141879878,9,1.3501876953772245,-2.035904280950872,3,3,1,0,0,0,1
